Distance_(mm)	Gray_Value
117.851	252.371
118.135	250.604
118.420	253.157
118.705	251.050
118.989	249.787
119.274	251.848
119.559	253.535
119.843	253.372
120.128	254.145
120.413	253.024
120.697	255.000
120.982	254.666
121.267	253.787
121.551	253.820
121.836	252.630
122.121	253.641
122.405	250.022
122.690	254.561
122.975	253.514
123.259	255.000
123.544	255.000
123.829	254.928
124.113	254.414
124.398	254.332
124.683	254.524
124.967	250.828
125.252	247.410
125.537	254.272
125.821	247.260
126.106	233.644
126.391	235.731
126.675	244.860
126.960	248.690
127.245	251.176
127.529	255.000
127.814	254.803
128.099	252.818
128.383	251.342
128.668	255.000
128.953	254.934
129.237	253.742
129.522	253.628
129.807	255.000
130.091	255.000
130.376	255.000
130.661	255.000
130.945	254.999
131.230	254.801
131.515	252.480
131.799	252.752
132.084	255.000
132.369	255.000
132.653	254.321
132.938	254.986
133.223	255.000
133.507	236.512
133.792	237.862
134.077	237.979
134.361	231.713
134.646	207.274
134.931	190.496
135.215	217.790
135.500	231.127
135.785	238.210
136.069	248.918
136.354	253.637
136.639	248.711
136.923	251.551
137.208	254.308
137.493	253.182
137.777	252.681
138.062	254.152
138.347	242.762
138.631	252.105
138.916	249.231
139.201	244.632
139.485	247.343
139.770	252.493
140.055	254.671
140.339	253.231
140.624	251.771
140.909	249.708
141.193	248.661
141.478	244.906
141.762	234.338
142.047	217.289
142.332	228.367
142.617	235.256
142.901	205.555
143.186	206.287
143.470	223.805
143.755	233.837
144.040	238.285
144.324	241.055
144.609	239.795
144.894	250.234
145.178	251.289
145.463	253.617
145.748	253.587
146.032	254.524
146.317	248.995
146.602	241.916
146.886	243.094
147.171	244.474
147.456	246.486
147.740	250.876
148.025	249.237
148.310	249.891
148.594	252.160
148.879	245.962
149.164	242.940
149.448	247.522
149.733	246.306
150.018	227.008
150.302	223.266
150.587	229.082
150.872	219.549
151.156	219.636
151.441	215.478
151.726	216.181
152.010	216.715
152.295	206.134
152.580	202.904
152.864	229.161
153.149	247.138
153.434	240.344
153.718	238.832
154.003	248.783
154.288	250.042
154.572	246.684
154.857	248.825
155.142	254.134
155.426	248.955
155.711	247.407
155.996	247.261
156.280	239.710
156.565	244.403
156.850	243.509
157.134	235.937
157.419	242.309
157.704	234.431
157.988	227.520
158.273	227.339
158.558	210.891
158.842	218.905
159.127	207.317
159.412	205.932
159.696	207.793
159.981	193.116
160.266	206.604
160.550	207.923
160.835	227.208
161.120	216.655
161.404	221.778
161.689	232.959
161.974	240.101
162.258	242.739
162.543	237.320
162.828	242.845
163.112	242.471
163.397	244.867
163.682	243.935
163.966	245.595
164.251	239.162
164.536	250.005
164.820	248.816
165.105	248.245
165.390	244.711
165.674	248.756
165.959	249.231
166.244	241.238
166.528	243.131
166.813	224.459
167.098	206.110
167.382	203.420
167.667	177.168
167.952	180.235
168.236	158.679
168.521	169.634
168.806	178.615
169.090	178.175
169.375	212.372
169.660	222.793
169.944	214.700
170.229	241.919
170.514	239.441
170.798	204.144
171.083	250.813
171.368	240.764
171.652	238.748
171.937	237.404
172.222	240.256
172.506	224.574
172.791	246.357
173.076	244.827
173.360	236.264
173.645	232.339
173.930	246.075
174.214	243.987
174.499	222.630
174.783	227.973
175.068	226.517
175.353	213.140
175.637	189.470
175.922	175.366
176.207	195.000
